date,open,high,low,close,volume
1972-08-25,0.011309081082238746,0.011526614336862714,0.011309081082238746,0.011482787318527699,7526400
1972-08-28,0.01148279006615189,0.011569910509833966,0.011439496651291847,0.011439496651291847,2918400
1972-08-29,0.011396207747012143,0.011396207747012143,0.01130908727645874,0.01130908727645874,5836800
1972-08-30,0.01130908727645874,0.01130908727645874,0.011221966805905337,0.01130908727645874,1228800
1972-08-31,0.01122196566635801,0.01122196566635801,0.011134845204651356,0.011134845204651356,2611200
1972-09-01,0.01117867606157634,0.01122196950018406,0.01117867606157634,0.01122196950018406,768000
1972-09-05,0.01122196566635801,0.01122196566635801,0.011134845204651356,0.011134845204651356,1689600
1972-09-06,0.01122196950018406,0.01122196950018406,0.01122196950018406,0.01122196950018406,768000
1972-09-07,0.011221970412430149,0.011221970412430149,0.011178676970303059,0.011178676970303059,3532800
1972-09-08,0.011134843297203411,0.011134843297203411,0.011091549880802631,0.011091549880802631,1996800
1972-09-11,0.011178676970303059,0.011178676970303059,0.011178676970303059,0.011178676970303059,2764800
1972-09-12,0.011178676970303059,0.011178676970303059,0.011178676970303059,0.011178676970303059,1843200
1972-09-13,0.011178676970303059,0.011178676970303059,0.011178676970303059,0.011178676970303059,460800
1972-09-14,0.011178675223566938,0.011265261098742487,0.011134848173990023,0.011265261098742485,3840000
1972-09-15,0.011221970412430149,0.011221970412430149,0.011178676970303059,0.011178676970303059,1536000
1972-09-18,0.01122196950018406,0.011265261943242797,0.01122196950018406,0.01122196950018406,3225600
1972-09-19,0.011178672242540877,0.011178672242540877,0.011091551780834222,0.011134845204651356,9369600
1972-09-20,0.01104825921356678,0.01104825921356678,0.01104825921356678,0.01104825921356678,153600
1972-09-21,0.010961138272540676,0.010961138272540676,0.010700311511754991,0.01070031151175499,4300800
1972-09-22,0.010656486821529214,0.010656486821529214,0.010308539494872095,0.010308539494872093,2611200
1972-09-25,0.010265242874843048,0.010265242874843048,0.01000388152897358,0.01000388152897358,2918400
1972-09-26,0.010003886161747409,0.010003886161747409,0.009917300282567302,0.009960592724382877,2150400
1972-09-27,0.0098734663187154,0.0098734663187154,0.00974305346608162,0.00974305346608162,1996800
1972-09-28,0.009917295689891168,0.010091001977596735,0.009917295689891168,0.01000388152897358,4300800
1972-09-29,0.010091006812560867,0.010134833864867687,0.010091006812560867,0.010134833864867687,768000
1972-10-02,0.01022141569715679,0.010613190941512585,0.01022141569715679,0.010613190941512585,4915200
1972-10-03,0.010700312578330208,0.01078689843416214,0.010700312578330208,0.01078689843416214,1536000
1972-10-04,0.01083073036144569,0.011091557265931098,0.01083073036144569,0.011004436761140823,4608000
1972-10-05,0.010939224257057763,0.010939224257057763,0.010700311511754991,0.01070031151175499,4147200
1972-10-06,0.010656483827143579,0.010656483827143579,0.010265244171023369,0.010265244171023369,29337600
1972-10-09,0.010351833964826185,0.010438954457640648,0.010351833964826185,0.010438954457640648,3840000
1972-10-10,0.010438954457640648,0.010438954457640648,0.010438954457640648,0.010438954457640648,0
1972-10-11,0.010438947093477991,0.01048277411609888,0.0103518266621227,0.01048277411609888,1382400
1972-10-12,0.010438950694816996,0.010438950694816996,0.010395657271146774,0.010395657271146774,1075200
1972-10-13,0.010395657271146774,0.010395657271146774,0.010395657271146774,0.010395657271146774,153600
1972-10-16,0.010351833673861116,0.010351833673861116,0.010134833864867687,0.010134833864867687,1996800
