date,open,high,low,close,volume
1966-07-05,0.1104397106806712,0.1129883889570531,0.1104397106806712,0.1112889871001243,388800
1966-07-06,0.1112889325158882,0.1172359809279441,0.1104396565129822,0.1172359809279441,692550
1966-07-07,0.1172360086180489,0.1202091090174937,0.1121386656660564,0.1129883602261543,1858950
1966-07-08,0.1129883028708955,0.11426243185997,0.1104396265363585,0.11426243185997,1239300
1966-07-11,0.1142625128769047,0.11723603223188,0.112563529466492,0.1138376593589782,656100
1966-07-12,0.1129883607767976,0.1129883607767976,0.1117138127781363,0.1121386662125587,303750
1966-07-13,0.1121386277911347,0.113412744692044,0.11128892121342,0.1117137745022773,291600
1966-07-14,0.1117137875189481,0.1121386408573085,0.110439658164978,0.110439658164978,328050
1966-07-15,0.110439658893228,0.11086451223439,0.1087402701377868,0.1087402701377868,376650
1966-07-18,0.1087402701377868,0.1121386415967619,0.1078909941165769,0.1087402701377868,607500
1966-07-19,0.1087402822356629,0.1087402822356629,0.1070412993431091,0.1070412993431091,413100
1966-07-20,0.1070413136927354,0.1083158617242795,0.1053423428770275,0.1061920374631881,230850
1966-07-21,0.1061920676936027,0.1070413441649194,0.1032185479998588,0.1032185479998588,230850
1966-07-22,0.1032185479998588,0.1036434015661882,0.1019444179622128,0.1032185479998588,303750
1966-07-25,0.1032185558813921,0.1032185558813921,0.0981212109327316,0.0981212109327316,510300
1966-07-26,0.0981211418772778,0.0998205304671458,0.0968470126390457,0.0968470126390457,328050
1966-07-27,0.0972719282442608,0.0989709058256613,0.0972719282442608,0.0981212109327316,157950
1966-07-28,0.0981211802104738,0.0993957221508026,0.0976967451013607,0.0993957221508026,97200
1966-07-29,0.0993956943947474,0.1002449765801429,0.098546000005137,0.1002449765801429,157950
1966-08-01,0.0993957516952403,0.0993957516952403,0.0972719267010688,0.0972719267010688,182250
1966-08-02,0.0972718595063977,0.0985459887409607,0.0968470123601541,0.0976967066526413,85050
1966-08-03,0.0976967451326694,0.0985460275554976,0.0959973558783531,0.0959973558783531,267300
1966-08-04,0.0964222318216193,0.0976967741407936,0.0964222318216193,0.0972719267010688,60750
1966-08-05,0.0985460359523317,0.1019444025461998,0.0985460359523317,0.1010947078466415,157950
1966-08-08,0.0998205617070198,0.0998205617070198,0.0989708671461651,0.0998205617070198,48600
1966-08-09,0.0998205415895525,0.1010946709697533,0.0989708471999422,0.1002449765801429,133650
1966-08-10,0.1002449765801429,0.1010946709697533,0.0993956943947474,0.1002449765801429,170100
1966-08-11,0.1002450045733586,0.1002450045733586,0.0989708748373596,0.0993957221508026,133650
1966-08-12,0.0993957532721262,0.0993957532721262,0.0981212109327316,0.0981212109327316,206550
1966-08-15,0.0985460275239167,0.1002450045733586,0.0985460275239167,0.0993957221508026,741150
1966-08-16,0.0993956833196788,0.1002449654104439,0.0968470126390457,0.0968470126390457,668250
1966-08-17,0.096847055797658,0.0972719031344526,0.0896258876852073,0.092599406838417,473850
1966-08-18,0.0921744979907634,0.0921744979907634,0.0904755219817161,0.0904755219817161,109350
1966-08-19,0.0904755802632654,0.09090042759022,0.0849533894215417,0.0858030840754509,315900
1966-08-22,0.0858031379139852,0.0870772684899793,0.0815554863878692,0.0828296169638633,680400
1966-08-23,0.0828295712043037,0.0845289606395963,0.0819802886910313,0.0841041132807731,291600
1966-08-24,0.0841040687041384,0.0845289158377851,0.0819802452400604,0.0836792215704917,243000
1966-08-25,0.0841041132807731,0.0862279378705149,0.0841041132807731,0.0841041132807731,279450
1966-08-26,0.0841041126013005,0.0845289599566914,0.0815554406733262,0.081980288028717,413100
1966-08-29,0.0790067500691889,0.0790067500691889,0.0730601251125335,0.0730601251125335,400950
1966-08-30,0.0730601424170337,0.0781570740709867,0.0709363178434606,0.0760332494974136,789750
1966-08-31,0.0773077980831627,0.0824047301669147,0.0773077980831627,0.0798564702272415,595350
1966-09-01,0.0798564423743776,0.0807057246565818,0.0781570534014457,0.0807057246565818,303750
1966-09-02,0.08028090541425,0.08028090541425,0.0790067754444134,0.0798564702272415,133650
1966-09-06,0.0798564484126186,0.0807057307590402,0.0790067538619041,0.0790067538619041,157950
1966-09-07,0.0781570660983051,0.0781570660983051,0.0751839593212072,0.0764580890536308,243000
1966-09-08,0.0751839496998403,0.0751839496998403,0.0709363015295661,0.0722104310989379,376650
1966-09-09,0.0743342702407379,0.0773077894439368,0.0743342702407379,0.0756088122725486,206550
1966-09-12,0.0764580824140535,0.0790067538619041,0.0764580824140535,0.0790067538619041,413100
1966-09-13,0.0802808774133489,0.0815554191430478,0.0802808774133489,0.0807057246565818,267300
1966-09-14,0.0807057463075057,0.0815554410219192,0.079006769083051,0.0815554410219192,243000
1966-09-15,0.0815554487860022,0.0815554487860022,0.0785819292068481,0.0785819292068481,145800
1966-09-16,0.0781570374965667,0.0781570374965667,0.0768829082304136,0.0781570374965667,145800
1966-09-19,0.0781570374965667,0.081130555389828,0.0781570374965667,0.0781570374965667,255150
1966-09-20,0.0781570374965667,0.0781570374965667,0.0781570374965667,0.0781570374965667,72900
1966-09-21,0.0768829259986496,0.0768829259986496,0.0717855833476461,0.0730601251125335,182250
1966-09-22,0.0730600533667424,0.0739093348383903,0.0722103596912261,0.0739093348383903,121500
1966-09-23,0.0743342702407379,0.0756088122725486,0.0743342702407379,0.0756088122725486,230850
1966-09-26,0.0756088063330671,0.0768829360604286,0.0756088063330671,0.0768829360604286,157950
1966-09-27,0.0764580557300322,0.0764580557300322,0.0717855617403984,0.0717855617403984,230850
1966-09-28,0.0717856413314679,0.0743343147156241,0.071361205937947,0.0734850317239761,206550
1966-09-29,0.0734849502487373,0.0743342322987576,0.0717855617403984,0.0717855617403984,109350
1966-09-30,0.0717855744145668,0.0722104216166608,0.0713611394166946,0.0713611394166946,182250
1966-10-03,0.071361169413736,0.071361169413736,0.0683876499533653,0.0683876499533653,546750
1966-10-04,0.0679627950341192,0.0679627950341192,0.0645648407743705,0.065414123237133,522450
1966-10-05,0.065414123237133,0.0675379477005633,0.065414123237133,0.065414123237133,194400
1966-10-06,0.0645648320941717,0.0645648320941717,0.0628654429884165,0.0637151375412941,425250
1966-10-07,0.0641399934408146,0.0658389705706889,0.0641399934408146,0.065414123237133,352350
1966-10-10,0.0654141299470392,0.0679628020054575,0.0641400000200259,0.0662638247013092,789750
1966-10-11,0.0671131012462224,0.0713611624330841,0.0671131012462224,0.0705114677548408,571050
1966-10-12,0.070511441080972,0.0747590884566307,0.0700865939025664,0.0747590884566307,230850
1966-10-13,0.0747591024419577,0.0747591024419577,0.0722104310989379,0.0722104310989379,315900
1966-10-14,0.0722104310989379,0.0734849728725858,0.0722104310989379,0.0722104310989379,157950
1966-10-17,0.0722104306026086,0.0730601251125335,0.0722104306026086,0.0730601251125335,121500
1966-10-18,0.073060111947207,0.0747590884566307,0.073060111947207,0.0747590884566307,315900
1966-10-19,0.0747590884566307,0.0751839356350363,0.0747590884566307,0.0747590884566307,376650
1966-10-20,0.0747590884566307,0.0747590884566307,0.0722104175903957,0.0747590884566307,303750
1966-10-21,0.0747590285139066,0.0747590285139066,0.0739093348383903,0.0739093348383903,157950
1966-10-24,0.0739093348383903,0.0747590285139066,0.0739093348383903,0.0739093348383903,206550
1966-10-25,0.0739094079261924,0.0739094079261924,0.0717855838410553,0.0722104310989379,315900
1966-10-26,0.0722104216166608,0.0734849632229428,0.0709362922146006,0.0713611394166946,352350
1966-10-27,0.0713611404231348,0.0713611404231348,0.0692369043827056,0.0692369043827056,218700
1966-10-28,0.0688124829135553,0.0688124829135553,0.0671130937469596,0.0675379410386085,558900
1966-10-31,0.0679627582430839,0.07178555776695,0.0679627582430839,0.0679627582430839,425250
1966-11-01,0.0679627582430839,0.0688124524502214,0.0675379111395152,0.0679627582430839,388800
1966-11-02,0.0679627810738053,0.0692369106084033,0.0671130865812301,0.0671130865812301,243000
1966-11-03,0.0671130391519423,0.0679627330440324,0.0649892166256904,0.0649892166256904,388800
1966-11-04,0.0654141098003446,0.0671130865812301,0.0654141098003446,0.0671130865812301,218700
1966-11-07,0.0671130937469596,0.0679627883302574,0.0671130937469596,0.0675379410386085,243000
1966-11-09,0.0675379338275177,0.0688124755663804,0.0671130865812301,0.0671130865812301,449550
1966-11-10,0.0671130640359464,0.0688124524502214,0.066688629136504,0.0679627582430839,279450
1966-11-11,0.0679628025726844,0.0692369325103318,0.0671131078113228,0.0683876499533653,461700
1966-11-14,0.0683876273680481,0.0688124746084213,0.0671130856469287,0.0688124746084213,291600
1966-11-15,0.068812476971455,0.0730601251125335,0.068812476971455,0.0730601251125335,789750
1966-11-16,0.0751839527922747,0.0790067538619041,0.0751839527922747,0.0790067538619041,656100
1966-11-17,0.0790067538619041,0.0807057307590402,0.0781570593111896,0.0790067538619041,425250
1966-11-18,0.0790067604089158,0.0790067604089158,0.0764580887498657,0.0768829360604286,1069200
1966-11-21,0.0768829360604286,0.0777326306815543,0.0726352873634542,0.0768829360604286,789750
1966-11-22,0.0760332332049196,0.0760332332049196,0.0743342563509941,0.0743342563509941,218700
1966-11-23,0.0743342322987576,0.0751839265529271,0.0713611268174627,0.0717855617403984,619650
1966-11-25,0.0717855519928539,0.0722103990622499,0.070936270058155,0.070936270058155,522450
1966-11-28,0.0709363157707707,0.0717855982527622,0.0696617737412452,0.0696617737412452,413100
1966-11-29,0.0696617798910127,0.0696617798910127,0.0683876499533653,0.0683876499533653,704700
1966-11-30,0.0688124693788475,0.0700865987988773,0.0688124693788475,0.0692369043827056,595350
1966-12-01,0.0696617534684998,0.0773077668074575,0.0696617534684998,0.0751839429140091,874800
1966-12-02,0.0751839356350363,0.0751839356350363,0.0739093940998194,0.0747590884566307,413100
1966-12-05,0.0747590884566307,0.0756087828134419,0.0747590884566307,0.0747590884566307,716850
1966-12-06,0.0747591175846748,0.0768829420999999,0.0747591175846748,0.0756088122725486,279450
1966-12-07,0.0756088218321056,0.0807057539906977,0.0756088218321056,0.0785819292068481,741150
1966-12-08,0.0794316164402578,0.0815554410219192,0.0794316164402578,0.0815554410219192,449550
1966-12-09,0.0815554191430478,0.0819802663862808,0.0807057246565818,0.0807057246565818,230850
1966-12-12,0.0807057420334059,0.0909004292489776,0.0807057420334059,0.0900507345795631,1773900
1966-12-13,0.0900507506914463,0.0934487055683653,0.0900507506914463,0.0913248807191848,534600
1966-12-14,0.093024218678809,0.0964221716678618,0.093024218678809,0.0938735008239746,1567350
1966-12-15,0.0938735244979825,0.0985460201894354,0.0938735244979825,0.0955725014209747,814050
1966-12-16,0.0955725524835356,0.0985460728406906,0.0938735746528126,0.0985460728406906,534600
1966-12-19,0.098545984873753,0.1019443497061729,0.0942983379863418,0.1019443497061729,972000
1966-12-20,0.1019443519960841,0.1044926104224496,0.1019443519960841,0.1023687869310379,1129950
1966-12-21,0.1015195465462212,0.1015195465462212,0.0959973558783531,0.0959973558783531,777600
1966-12-22,0.0976967451013607,0.1006698518868015,0.0976967451013607,0.0993957221508026,850500
1966-12-23,0.0993957516952403,0.1015195766894118,0.0972719267010688,0.0972719267010688,741150
1966-12-27,0.0968470722233447,0.0968470722233447,0.0900507502950028,0.0917497277259826,1336500
1966-12-28,0.0917497281299058,0.0930242703620686,0.0913248807191848,0.0913248807191848,291600
1966-12-29,0.0913248871225891,0.0947232544422149,0.0900507570055127,0.0947232544422149,886950
1966-12-30,0.0947232261419458,0.0976967451326694,0.0947232261419458,0.0959973558783531,425250
1967-01-03,0.0993956943947474,0.1044926241197652,0.0993956943947474,0.1002449765801429,1798200
1967-01-04,0.1002449765801429,0.1010946709697533,0.0972718706249362,0.1002449765801429,765450
1967-01-05,0.1002450506714136,0.1019444407066561,0.0985460728406906,0.0985460728406906,668250
1967-01-06,0.0989708471999422,0.1010946709697533,0.0989708471999422,0.1002449765801429,376650
1967-01-09,0.1002449765801429,0.1010946709697533,0.0976967178197414,0.1002449765801429,328050
1967-01-10,0.1002449611878872,0.1032184788907357,0.1002449611878872,0.1019443497061729,595350
1967-01-11,0.1019444179622128,0.1036434015661882,0.095997378574725,0.1032185479998588,1020600
1967-01-12,0.1044926219685671,0.1117137875189481,0.1044926219685671,0.110439658164978,2976750
1967-01-13,0.1104396669721593,0.1138376203231923,0.1070412952645851,0.1125634908676147,1858950
1967-01-16,0.1125635067938024,0.1172360086180489,0.110864536030207,0.1129883602261543,1640250
1967-01-17,0.1129883335393064,0.1180852569308501,0.1121386391798988,0.1172359809279441,1883250
1967-01-18,0.1172360086180489,0.1189349793816443,0.1121386656660564,0.1129883602261543,2089800
1967-01-19,0.1129883829844184,0.1155366304647825,0.1121386882531739,0.1138376593589782,777600
1967-01-20,0.1138375786432826,0.1168110958899075,0.1125634496542082,0.11426243185997,972000
1967-01-23,0.1142624305091221,0.117235947720593,0.1134127240857928,0.1146872714161872,947700
1967-01-24,0.1146873097727141,0.1168111335757562,0.1125634859696721,0.1151121631264686,704700
1967-01-25,0.1151121681353111,0.1151121681353111,0.1112889430554959,0.1125634908676147,619650
1967-01-26,0.1125634908676147,0.1151121681353111,0.1117137964277369,0.1125634908676147,935550
1967-01-27,0.1134127540169645,0.1168111253369766,0.1134127540169645,0.1163862720131874,1044900
1967-01-30,0.1163862309415074,0.1197841827059185,0.1163862309415074,0.1189349070191383,1567350
1967-01-31,0.1189349489902237,0.121908048629953,0.1163862720131874,0.1163862720131874,1154250
1967-02-01,0.1163862802220017,0.1168111335757562,0.1138376153698088,0.1151121631264686,461700
1967-02-02,0.1151121246278519,0.1185100643900048,0.1112889009930517,0.1146872714161872,25660800
1967-02-03,0.1180853381905933,0.1257313622265302,0.1180853381905933,0.1248816549777984,4118850
1967-02-06,0.1248816780839445,0.129129329181497,0.1236075599411165,0.1253065317869186,2016900
1967-02-07,0.1253065160480292,0.1270054876804351,0.1240323857606222,0.1270054876804351,328050
1967-02-08,0.1270054158937582,0.1287043988704681,0.1257312986311267,0.1287043988704681,947700
1967-02-09,0.1287044639696778,0.1312531304452491,0.1248816549777984,0.1248816549777984,1445850
1967-02-10,0.1253065030272395,0.1282800229948838,0.1253065030272395,0.1278551816940307,571050
1967-02-13,0.1282799638175727,0.1295540933848094,0.1282799638175727,0.1287043988704681,814050
1967-02-14,0.1287043750487088,0.1304037637628534,0.127855099048137,0.1291292160749435,656100
1967-02-15,0.129129329181497,0.1304038779858056,0.1253065317869186,0.1253065317869186,583200
1967-02-16,0.125306495692051,0.1274303206290538,0.1244568008354733,0.1265806257724762,449550
