date,open,high,low,close,volume
1983-11-21,0.2516586777123279,0.2562999087665381,0.2516586777123279,0.2542370855808258,5177899
1983-11-22,0.2542369725606872,0.2542369725606872,0.2521742284297943,0.2521742284297943,3884616
1983-11-23,0.2521744267771006,0.2526901366567941,0.2501116653961869,0.2511430382728576,2143291
1983-11-25,0.2511429229819728,0.2526900206556912,0.2511429229819728,0.2516586482524872,4475650
1983-11-28,0.2516585910075779,0.2521742536505345,0.2490801215171814,0.2490801215171814,5713325
1983-11-29,0.2485643986452548,0.2485643986452548,0.2449545413255691,0.2449545413255691,3039374
1983-11-30,0.244954630471779,0.2459860030251889,0.2428918697373921,0.2434075325727462,5174722
1983-12-01,0.2439232546244428,0.2465017250420659,0.2439232546244428,0.2459859997034073,12648437
1983-12-02,0.2459859135036321,0.2459859135036321,0.2444388786778799,0.2449545413255691,2553202
1983-12-05,0.2449546343313256,0.2454703596850744,0.2439232617616653,0.2439232617616653,1987589
1983-12-06,0.2439232062474838,0.2444389158562954,0.2428918182849883,0.2428918182849884,3927514
1983-12-07,0.2428919862751454,0.243923374950975,0.2403135145855714,0.2418606132268905,8342789
1983-12-08,0.2418606132268905,0.2428919862751454,0.2413448876338263,0.2418606132268905,8574754
1983-12-09,0.2418604637405955,0.2418604637405955,0.2397976407811778,0.2403133660554886,9132422
1983-12-12,0.2403134301635703,0.2413448028495044,0.2403134301635703,0.2408291399478912,4474061
1983-12-13,0.2408290579875613,0.2439232062474838,0.2403133483787497,0.2428918182849884,9666259
1983-12-14,0.2428918697373921,0.2465017283708118,0.2428918697373921,0.2434075325727462,6601464
1983-12-15,0.2434076493579108,0.243923374950975,0.2413448876338263,0.2418606132268905,4914158
1983-12-16,0.2418606132268905,0.2434076493579108,0.2403135145855714,0.2418606132268905,4410509
1983-12-19,0.2418606132268905,0.2423762606820812,0.2413448876338263,0.2418606132268905,4968178
1983-12-20,0.2418604459500568,0.2428918182849883,0.2413447207136813,0.2428918182849884,3191899
1983-12-21,0.2428918697373921,0.2434075325727462,0.2413447718383594,0.2434075325727462,9906168
1983-12-22,0.2434076493579108,0.243923374950975,0.2418606132268905,0.2418606132268905,10011029
1983-12-23,0.2418605907005168,0.2423762381076812,0.2403134922032912,0.2423762381076812,5112758
1983-12-27,0.2423762606820812,0.2423762606820812,0.2408292245510609,0.2418606132268905,3371434
1983-12-28,0.2418605349961877,0.2444390058517456,0.2418605349961877,0.2444390058517456,7093992
1983-12-29,0.2444389714878466,0.2444389714878466,0.2434075364079165,0.2439232617616653,5942112
1983-12-30,0.2439232062474838,0.2454703038187909,0.2428918182849883,0.2428918182849884,3870317
1984-01-03,0.243407497123641,0.2521743110127418,0.243407497123641,0.2516586482524872,3298349
1984-01-04,0.2542371253495419,0.2660981534574739,0.2542371253495419,0.2640353143215179,8595408
1984-01-05,0.2640353322808219,0.2686766581421424,0.2619725867699762,0.2630039751529693,5363789
